tsne_1,tsne_2
-11.843205,4.2511606
49.5641,26.439928
38.743713,-14.689453
-1.9926946,-15.214139
-36.337967,-6.9702744
-26.967968,-1.9148743
-43.464046,31.766706
39.4293,-42.05215
-3.7239587,-33.19024
-13.388412,36.14498
-34.9799,35.663403
-15.563122,-33.68822
-27.874914,25.461079
-21.613144,-5.866613
-30.164904,20.619074
-29.310745,24.364035
48.977352,-22.621248
-64.5218,0.2535336
-55.12695,14.132423
-5.636099,38.230545
47.113453,22.562807
27.638723,-27.607513
-16.867071,36.676903
47.537777,-4.854475
28.258389,4.152696
2.6083865,17.953117
-10.767749,47.21682
45.00347,-17.018509
29.437328,-18.657072
31.405931,30.378378
46.940235,-29.87157
33.521564,20.283504
15.263446,5.4734073
38.683548,5.3517294
-11.748381,16.116316
35.12833,-18.881956
-46.222008,-4.284286
64.69633,-16.547926
12.191208,-21.652819
-2.3673372,28.970385
-33.335327,-1.8446449
26.800335,24.115126
-11.652032,11.553473
8.961357,-34.136047
13.902665,-25.271538
-2.3005612,-27.63146
28.974985,30.450731
41.76525,-28.51644
-6.692387,42.165443
-49.267513,8.756629
0.34830344,34.339096
2.8761563,-43.396523
23.509699,-17.897654
14.475135,-51.04469
17.221449,-47.7951
-57.140205,-15.286677
-19.901104,42.891895
18.256104,-48.16855
23.406162,-44.7196
3.5180216,-12.197213
26.292444,-31.184954
-48.59324,10.996895
-48.92516,1.0867169
19.200678,5.644971
-58.07336,21.80428
-13.356539,10.84364
28.256292,-41.409325
-32.667255,-1.1496501
47.604683,21.490345
10.953694,20.414032
-30.941532,23.388554
-48.14434,8.79304
13.204038,-42.114136
-61.89471,0.69632477
2.4423006,-42.541164
45.53876,5.6855955
48.799522,-6.0622215
-15.836871,-28.436796
-39.80116,19.457497
-43.725327,-5.9557805
-16.235815,29.415255
49.07255,-18.454002
44.361504,15.81161
50.761826,2.773668
24.358444,6.363664
-61.963104,24.811424
52.77217,7.804364
17.714573,-36.695465
10.342692,29.64175
48.284645,16.44676
10.729725,-31.278532
-24.975826,9.420166
-12.653266,-29.267056
28.086498,1.1188008
-16.15875,34.76871
-47.85071,9.751283
-3.2117548,45.739838
51.05553,-20.319635
-14.870752,45.62967
45.323906,4.8998404
-56.112175,19.826569
33.118576,-20.286327
11.332667,4.395883
17.481218,-37.28667
-8.977984,28.550396
3.0496516,-43.706432
-7.7419806,9.265323
25.586699,36.56082
36.64192,-1.466805
23.133152,14.215593
7.5599775,-34.058353
11.463435,-14.635288
13.129539,0.0073079737
53.48301,19.369717
-33.054893,34.491474
-20.255205,3.6406686
-12.835878,-4.761403
43.003872,21.013342
-29.930016,-3.0396967
6.46327,-32.975555
38.900368,-38.20618
8.635305,25.900991
2.6321023,-23.872196
19.181524,-30.225183
-28.70204,-1.9855998
-27.429163,-26.617682
39.688313,-27.424671
-1.617645,-15.099106
-1.5811708,-22.836441
-11.09161,48.07434
-38.582516,-1.4988202
47.347816,-7.107112
-19.406427,21.452524
-60.71227,22.39882
54.323666,14.729667
-24.601954,-2.1822796
38.18498,-25.053421
-10.417637,-10.732206
-23.987967,-2.0718
-25.06182,2.4176018
16.304941,13.464124
28.732279,-3.8018951
-25.878561,34.18728
-26.564562,0.42027262
13.762871,34.75894
2.9407747,-27.391747
-8.346394,38.077904
-45.842537,-18.363794
-45.729263,-8.530578
15.26522,-43.596786
29.024094,37.55456
45.15796,12.688633
36.217247,-15.125554
-9.185404,46.16487
-8.080828,11.869591
20.00106,-16.716805
34.898426,26.227543
51.20812,16.65955
-39.766315,-0.9114278
-56.512142,13.111128
-21.429905,3.8863325
-22.547438,-0.72146285
-22.687801,-29.406055
44.453712,19.260563
57.99191,19.071592
-8.931577,-13.051959
33.190277,35.23177
-4.260489,-13.962606
25.522253,-23.481398
-10.61441,44.723953
4.8308334,-26.621084
26.061369,37.060467
-7.9660707,38.884155
24.852226,12.450416
25.450874,31.97745
16.830265,10.502585
4.10482,26.731403
12.149901,-2.61493
-9.368549,47.796448
30.805168,-36.12476
-27.049652,-4.1631727
2.3835394,17.807384
-44.08744,2.701143
-28.186178,25.917389
43.15218,-1.3837266
-14.283539,-28.014019
44.739132,12.566246
42.681522,-18.227625
37.07797,-0.62021965
22.065542,2.6317713
-16.940868,-32.139977
41.81007,29.885477
-16.527912,2.4426277
49.8684,-8.301663
5.366157,11.332978
-8.5379505,29.161314
-33.09776,24.642744
40.556873,-6.272346
41.09663,-24.928074
2.0766642,-43.322704
1.7617352,37.35865
-22.677902,1.274009
-16.555103,26.89772
57.43886,8.51724
11.575327,32.70442
-6.4080806,1.7476884
4.493505,19.296783
44.075943,-6.91467
43.55325,32.84234
7.820971,18.78042
59.787987,2.2376287
2.8898294,8.291107
48.862972,-20.90746
-12.968297,20.815258
51.86055,-26.778543
22.5353,-0.3990459
25.908318,14.253205
43.572247,-26.97045
42.43666,13.555017
35.909325,22.3623
20.335876,25.18145
-28.474184,-14.679234
17.234598,-2.755506
53.072575,26.348099
23.965717,-45.69546
51.39615,11.438549
-0.32597005,12.887478
23.138002,-1.5543907
23.361666,14.857889
-5.311505,18.680902
-7.2462053,1.265899
-27.229189,-13.6989765
-8.564243,26.145348
27.938906,18.583824
16.567677,10.073538
29.748642,-42.926292
22.52735,-21.415827
45.71769,-10.523677
41.949593,-7.3041115
53.236988,-27.50325
-3.8031607,3.7989433
35.87205,12.237113
2.0580914,31.137949
29.147186,-49.18881
4.700501,3.2860773
17.426285,-2.337828
57.96603,-1.1704915
-32.07334,2.0582552
57.645428,13.110536
26.738018,17.048456
19.389273,-33.998493
59.262455,2.3836374
-21.799465,-12.267665
35.727627,4.9669137
-12.6636305,-23.162064
-23.58835,-32.166798
60.515854,3.1557586
-33.45408,8.806471
4.2791877,8.872742
29.158867,-48.171356
41.981174,-41.329388
-13.874898,25.885416
18.657658,-36.190166
59.08681,-15.657486
-30.963537,5.128282
41.31507,-7.6081996
28.957844,-7.2803736
27.247904,39.53301
48.225327,17.028461
19.7662,38.311344
10.060132,23.0096
0.90779287,16.447607
22.426546,-2.6522775
58.548626,3.4684703
15.423054,-46.577446
-25.697845,14.613191
11.968714,37.4993
25.213306,-47.395855
-2.245202,21.164064
24.802725,20.81941
51.065323,-26.280024
46.362072,10.884291
-63.01593,12.256721
-7.168636,20.79557
3.9734292,-9.913171
20.163763,-36.33001
-42.624832,-30.888401
3.6112208,7.2908964
-9.340189,14.908492
2.8776402,-3.147486
62.71936,-14.8770485
-4.4432454,48.422665
-14.180065,-8.580468
20.27987,22.325356
23.2788,-1.4098437
32.708164,-45.836555
2.2402637,3.6098232
45.102715,-23.009426
-21.893787,-37.927284
55.444992,6.10538
58.847923,-2.367153
8.395885,17.727577
21.911674,-48.66833
-10.734752,23.04131
28.695263,23.082989
-19.834652,32.56688
24.42161,-5.6367183
54.15058,28.561806
-8.02444,-9.520625
62.330975,-17.876987
-16.197985,13.873558
45.871952,23.861906
7.15247,14.05195
48.7901,26.878174
25.685114,-51.529766
-29.905512,-36.527267
25.325153,-52.020073
-12.039843,-22.181267
21.127321,25.048283
2.6068885,8.23727
6.179812,-3.9134593
3.1840873,-45.386703
45.297035,23.99366
-2.199644,20.923141
24.843792,13.63151
53.236958,-17.490284
62.67933,-16.384562
48.906235,-28.096043
55.63463,22.117125
49.54749,10.1284275
-0.7722989,-25.919754
3.2801566,-8.590946
37.79681,-20.651804
22.893654,-52.38398
-10.916732,-28.625864
30.059332,-46.03169
50.33343,-26.318447
29.778868,-27.63655
20.450378,-49.048428
-3.632258,21.139313
-18.378845,-0.8745
51.345596,7.5134473
21.407854,22.490473
45.924446,-9.809876
-8.422573,22.310675
32.823914,19.474277
6.3620663,9.739575
16.817123,20.620794
8.909714,-5.159081
1.1084664,50.43071
-3.7557983,12.966859
39.246044,11.6094475
22.85347,-48.870113
9.468547,-4.9272785
-17.594053,-11.86228
-51.140415,-11.209863
37.94387,10.9553175
29.393997,21.063837
30.10801,19.77754
-10.673931,-21.636301
36.75843,11.499949
56.336388,0.003782895
14.054576,45.27349
22.47724,23.183767
22.375902,-3.2353714
7.3514595,25.699532
23.153107,-54.841496
26.17051,21.870644
48.86405,9.417325
40.04234,18.668385
-24.860712,-38.453846
2.6211762,-45.292843
-4.164196,1.880759
-6.0728827,19.189718
28.78746,-10.457521
46.571465,26.915434
56.440475,16.7042
42.257698,3.361641
17.893507,-2.7035244
45.451374,26.909264
20.056816,-37.78071
13.665172,27.132095
2.7986279,-4.751723
-22.467123,-12.66118
57.282803,9.715136
-7.7004,24.132704
-17.26524,25.35297
47.11841,-9.874559
3.5052297,6.8629756
56.161194,14.797162
-9.686886,-16.487108
43.6251,33.086857
-29.047138,-13.061925
14.755125,-47.432613
35.04174,17.095396
13.331492,26.80564
49.30615,-26.292543
-3.3677015,4.3489356
54.300777,-22.988457
57.73061,14.468659
41.553448,-40.899376
50.02668,-18.896725
31.373238,21.05686
46.00037,25.601372
-31.746664,1.9207475
43.52196,31.661928
45.706154,14.800636
21.698542,-51.0327
46.342216,32.128304
19.932844,22.754917
25.660513,-46.619965
-1.5468694,0.20012034
33.21487,-47.299225
-8.121118,27.3378
26.145761,1.9876351
-7.7113605,22.261055
24.64211,-6.1760716
54.43172,24.501476
18.142395,-48.85679
-0.6229301,52.78996
41.885796,12.927313
30.275991,-25.105762
11.741828,-46.147594
43.589703,-27.561487
58.387257,14.866098
41.255726,12.698863
-8.588464,21.23592
49.92191,9.722544
29.832739,20.023636
31.036238,25.098965
20.246212,21.268854
0.7322324,-2.5045574
57.25255,20.822422
14.104996,-45.75957
-14.367972,-7.7424583
44.96891,32.097744
38.78064,-40.70354
0.8708893,51.95802
54.08352,28.601557
-2.0820434,-1.930273
-25.924824,-30.673786
37.56724,10.99169
28.681385,-47.89053
-33.941208,17.116169
46.248146,24.416754
3.2803898,-1.1492739
30.455612,19.059778
48.921745,-25.30627
15.664723,25.195707
15.88708,29.59309
60.162567,2.8611193
1.4007658,-1.9317975
31.948908,3.1972249
31.320929,-30.5069
-3.7131047,41.212254
12.212922,27.161106
-55.4478,-18.688248
34.175095,-32.364674
21.57684,-4.4502707
8.869309,28.072699
33.823864,-8.310906
-7.0203867,-0.14770691
2.833499,-3.819799
30.176003,3.114484
18.570759,44.664864
-12.242338,-12.502905
12.656647,26.14607
59.226414,15.707349
43.332283,31.509426
50.61587,-25.005178
29.863894,-48.433067
-9.852685,50.723972
52.066944,26.496397
6.1409316,-9.492472
5.933381,8.245511
30.859568,18.483994
27.81639,2.784926
1.5867096,50.127136
13.615381,27.854406
20.224564,-5.4369264
38.635197,14.255979
19.12122,24.554153
61.86817,-18.48752
21.403957,23.234123
46.024242,30.043139
43.69303,30.998579
61.749413,4.36249
36.641792,10.672976
-3.2793896,46.24849
14.424833,45.15671
36.25259,21.630636
61.959003,4.5954566
4.524426,-10.198573
22.635561,-43.808598
21.166536,19.32063
19.480791,-4.4181266
40.478508,12.159646
38.41472,-19.83882
5.5562096,-26.261312
4.763297,-45.61559
24.941975,-9.986235
37.139225,23.761255
-34.683903,32.361183
33.016422,35.623035
33.097744,-12.901931
-7.0554476,-29.660715
12.178214,6.2600703
24.944174,-14.702785
-32.77266,-14.6934595
43.40682,19.256676
25.52951,-36.778767
21.904173,5.4272475
51.829197,21.563612
-18.719215,21.724648
-24.71518,-36.052692
53.862938,17.636284
-0.28167132,-31.03585
-16.225039,-29.210054
-10.646736,12.873865
-31.247976,-23.600166
32.751778,-22.120596
47.68048,-26.093086
27.89005,-36.665703
-2.5395164,-21.802303
-49.24734,10.904125
-38.850418,20.199154
6.7934575,21.985123
19.678692,8.778537
4.4407315,-22.753828
12.879919,17.652145
18.598541,32.301434
-39.85955,28.921907
35.895237,-16.071236
40.576073,-17.214352
-20.953747,38.05414
46.213802,20.762627
27.859016,30.799637
20.244658,32.718838
-20.926743,5.609557
34.339222,0.13420516
48.574787,15.200016
10.1253,-23.622295
28.740196,-48.669468
-10.776921,12.925759
-31.249918,38.80254
-15.238538,9.299473
-5.15265,-29.283216
-23.380482,-2.6769085
-6.8385177,11.980963
21.71057,11.45155
-17.014446,37.99121
-26.143364,32.901787
11.784517,0.18925068
-1.1209064,-10.245566
-16.08874,-27.357012
3.3034341,-32.98094
58.844494,-19.348066
40.215355,-24.579527
-2.2903287,-28.991852
-1.0224894,-16.231314
-3.6975722,29.87499
48.07801,-25.228561
20.66044,11.831871
-9.248134,50.746315
-56.541798,13.693093
33.35255,-29.285555
37.994076,-42.645763
17.614311,40.39928
-3.913356,49.71882
10.68798,-32.094456
54.60581,24.035053
-62.6666,24.837366
17.472445,40.599545
28.862328,34.28376
50.78681,-15.499506
36.906746,23.361862
-46.2058,8.161976
-59.958035,22.258202
-29.287191,40.295364
41.473465,-26.19923
26.601032,-22.844234
18.603718,-23.803926
-67.18517,12.941915
30.60685,-1.5100693
-58.54076,26.152603
-64.13842,7.637027
29.45632,-41.353954
1.0540243,-28.04973
42.091606,-5.4743423
8.6251335,9.228664
-5.3993354,-38.622684
-16.812786,40.638737
28.704073,32.07609
58.17477,-12.762377
36.318542,-21.651169
-32.1431,-23.834867
37.817814,-29.789888
10.699924,0.11886537
22.10702,31.536112
-25.31143,-24.95945
4.0615892,8.445176
-42.76749,27.734985
24.553425,-15.368046
46.9112,3.1217484
-37.045486,-29.51566
48.53592,14.542805
-6.1914325,-8.624736
45.961266,-14.517941
39.196495,-42.11063
48.203068,-14.609532
-7.4921165,-14.877427
28.941545,3.3201659
24.513248,8.809157
16.774382,44.381287
-4.976701,42.904507
33.62244,0.6017196
36.081287,29.098944
16.068008,-35.698826
22.997597,24.130392
56.90593,-2.7455845
-56.38546,24.310867
-9.209285,46.811504
25.273825,-9.179529
45.92729,6.924315
-34.751648,-30.233868
22.100388,-27.539728
38.162235,23.076344
13.697392,-31.339062
2.925099,2.937055
13.215935,-47.43056
33.411488,24.327995
-42.857254,27.603403
-59.11865,10.154567
55.676456,11.737875
9.596965,-33.21386
35.26781,-14.92718
35.203777,-31.627445
43.03306,11.512388
-27.06312,-5.1036854
25.047003,37.552937
17.212654,35.66549
40.1228,-6.898938
-66.34221,16.000341
34.689014,-23.016407
54.309223,18.714355
53.753014,-15.727731
58.34291,-16.395147
-2.363989,31.426003
3.2768881,16.627638
51.915016,8.144847
8.857693,-21.48304
-1.8504611,-30.092623
26.178091,-27.526892
-45.06994,-14.658804
31.93344,10.354427
-37.001495,3.1554737
10.110722,-36.262146
-16.951365,-34.89263
-23.16761,1.8624779
24.886036,21.672342
-10.203721,7.654763
42.72845,23.41079
35.991894,-21.989784
-17.108437,-23.2008
-57.592953,28.40543
52.313957,19.718582
26.475279,-26.288857
20.72808,31.085955
2.7012417,36.99794
56.761757,-2.6208322
44.509743,-9.711416
55.11811,21.394144
-15.136986,23.180311
5.495108,37.990513
41.861515,-2.499913
-22.8038,11.162996
4.5800433,-24.076122
51.58538,-6.5227118
-7.9507995,40.189987
-47.24676,21.628294
-5.852499,8.187096
23.864044,22.929268
45.73165,-15.0442705
-27.939365,-4.062256
-37.57328,13.841149
-15.729002,-32.956314
22.247288,39.938232
29.247484,36.31242
-11.4452915,-32.49984
2.0716932,-30.261873
-16.88218,12.849137
13.795773,-42.88443
40.13179,-12.962409
15.093373,-42.226
-58.55288,-4.8295436
32.927273,29.739727
4.2226768,23.883957
18.796228,9.457838
-30.93933,26.008736
40.807404,-41.048042
-40.138325,29.939724
-23.887102,39.112217
39.40378,6.0112834
-26.810514,4.997261
-57.080715,-14.112284
12.838677,-48.60463
-17.855034,-19.712168
-8.464488,9.734518
-30.883213,-11.482879
49.454853,-8.538941
3.3084245,19.446438
41.548286,-37.930504
51.996925,-9.791344
1.0613719,4.9290667
19.161629,10.05043
1.6913041,-27.690813
-0.4753199,-31.533583
-69.670906,2.256314
39.244095,26.322287
49.119884,14.617227
47.405544,-14.145337
46.4899,0.36544678
3.5277627,-46.469715
-2.552619,30.527967
-1.8349746,33.29114
50.761852,20.674402
23.439648,7.9973984
45.00695,5.5836234
28.972095,28.036861
6.0412416,-44.267414
23.777466,-25.732023
5.3559623,30.007957
16.101984,-42.70381
35.027473,-4.3043227
48.89292,23.004642
56.662502,22.379776
42.117718,17.189602
-39.90919,-11.187275
-0.51339537,35.220196
-8.591834,-8.0977745
45.12328,19.02267
29.85753,33.468815
-43.210526,1.7522814
13.234044,-7.1936283
-34.92796,18.687622
-2.585251,-25.013
23.99173,11.643743
29.467009,-44.27619
9.891331,6.502012
48.884705,22.856354
44.47151,-16.440796
-17.236195,18.858316
24.372618,-35.704773
5.9315157,-30.797564
25.276024,7.868514
-57.827347,23.495977
14.440259,-36.158546
39.265793,-22.22535
-3.5957932,-14.421621
8.272836,38.27883
23.64651,10.881753
32.52378,-5.210547
22.519016,31.611895
19.074644,-42.690125
2.067786,16.728783
3.8516543,-10.622959
-46.071873,8.986098
49.802517,13.333877
-17.85495,3.9654987
12.581491,-46.454796
-7.2963758,29.985786
22.512712,-24.812101
21.617079,9.814066
20.379482,6.9693637
-10.151973,-10.668779
8.867528,36.23552
52.04604,-11.797637
-28.127316,-29.264704
52.95452,-14.517051
-12.720332,-9.139915
7.3570395,22.785303
21.243883,30.85369
0.33955702,18.153801
42.78485,-38.947178
38.328453,-39.86701
-11.585984,-12.283661
-15.033395,27.497538
46.776257,-22.618855
5.4391813,24.206173
-12.74899,40.086132
30.976364,29.013224
-0.48258635,-20.21562
-15.751444,-21.697039
23.621265,-41.23616
-47.590992,-24.271263
5.691125,-31.824955
-65.412674,13.272719
-12.5953245,-7.989823
-33.213493,15.103372
-10.330729,39.115517
-25.609978,10.388503
22.866768,12.181547
13.078011,35.651394
0.97645956,35.17454
50.4146,21.560556
15.456249,33.623985
50.30019,-3.7156909
-63.66698,8.7730055
-15.255694,19.643593
-6.3908224,39.763306
-16.717665,5.7124104
15.554377,43.979336
20.595783,38.86735
47.633728,-4.0790353
-63.882973,18.88758
28.5423,7.782053
-40.287888,29.967762
49.130226,12.929441
-5.183654,5.2266006
-44.334175,17.903393
40.7643,-25.790443
16.490538,35.589672
40.773323,-13.179947
54.476444,17.56664
43.002487,-13.433747
-27.246164,38.48725
26.237804,-25.066156
-3.9768753,15.271662
50.842796,-14.607587
30.29244,-2.2787368
-39.748837,-28.428595
-52.36843,12.650595
1.4651042,36.19743
33.341312,-22.763884
32.43424,-1.1084391
44.80256,3.942958
-0.8195598,-27.335634
47.029125,18.504837
-33.503613,3.7098496
14.502221,-44.07953
13.405154,-34.139175
27.306936,-36.1448
-48.354565,-9.514599
-59.191776,23.03074
-22.494083,4.8908896
-40.18556,13.221414
55.720947,16.24615
-31.556435,36.26935
11.312405,-12.527974
32.072826,-34.050625
-9.900513,-31.679825
50.6985,13.336418
32.04734,-36.79312
-30.930979,-13.665203
47.164932,7.491298
14.366178,-7.619255
21.739662,-40.511787
16.564505,45.033115
58.607117,-14.87929
38.687893,-42.283054
34.73451,-21.238194
38.448326,-0.40448564
-16.959545,26.80955
47.182053,24.592436
32.693558,-29.302843
33.68289,-13.926805
27.815475,-46.25105
-35.516975,-4.6899495
61.157528,-17.536678
-28.298584,12.492249
15.7984295,36.338104
6.3882627,24.03288
-10.0349865,9.681824
-30.112135,33.44026
61.014046,-15.531781
-15.254184,41.12158
51.783302,-9.776494
11.013733,37.26436
-60.135838,26.99052
39.90644,20.990488
-17.470577,26.474072
19.747766,-48.362617
35.095997,-40.932087
46.965538,-26.871586
6.5741963,-22.593367
-5.8081794,-13.438773
-61.871387,2.298841
-2.0319939,48.553642
-15.433658,39.089222
36.104095,-41.547947
-32.97766,30.074816
26.417994,-4.632856
-28.860304,31.990906
-56.957333,-11.250303
-5.888211,37.912926
-25.026625,-7.417737
-1.3886366,-21.703846
-32.553257,-21.955738
12.875307,-24.47999
-12.757453,21.645311
31.970285,-31.031351
-58.413937,-20.875605
-51.399475,0.15349308
-64.30059,14.890323
-23.794094,22.649546
-5.836448,33.86146
45.64317,10.568287
16.878113,13.996
-6.62712,-7.193845
47.126217,-26.445824
14.5400915,-42.82018
5.27311,-22.499714
-17.368149,40.712124
-43.845146,19.93435
11.780545,-35.173084
37.331905,30.616875
-23.286226,-24.619627
-2.1197689,28.353897
-44.92583,16.563465
-27.660517,39.396843
-31.49657,36.49226
15.226936,-15.771461
-21.583654,-21.938478
4.2846255,-27.725288
17.98699,37.770866
-63.74692,6.0529413
-23.659777,23.919044
25.111052,28.931034
-34.053352,19.864101
-57.185352,-9.216465
-33.143284,-5.961025
-39.4957,18.928246
29.315819,37.02233
18.688099,14.109784
-33.0835,27.804958
-40.92903,-11.242473
13.59546,36.099518
-22.444181,-6.854688
15.301389,32.22308
30.27899,-5.299774
-59.2956,18.764383
26.454588,-31.584726
-11.0331745,-14.263741
-20.178938,-16.19417
-24.791239,-34.274235
50.90013,-1.512925
52.99643,19.996504
25.33968,10.436348
-8.187905,4.787464
-10.189265,-42.892536
-13.4588585,8.731102
50.15078,25.799318
-45.904827,12.688308
31.148016,-13.145793
-14.026249,27.347536
-17.7158,-22.32505
25.848986,39.617313
14.671978,-35.286137
-47.482437,-14.231036
36.597088,-22.814714
-40.17452,6.740983
45.907173,21.993217
-7.9799423,32.906845
24.922544,-8.0051565
45.692524,-17.027424
-36.470276,33.370037
19.087595,40.125237
-43.541866,-0.3259492
50.378113,-15.0316515
-33.47626,32.01336
61.337166,-18.615555
26.797686,-6.785061
22.503302,-44.601425
-12.46829,-11.7129
11.665476,-22.106304
0.864656,27.136623
-11.977206,-40.26229
-12.069519,-40.495346
-24.318232,-0.5279805
35.151707,-4.6379128
-64.823364,13.218332
-15.713587,36.95352
-2.7392018,36.635674
13.34022,-21.871462
-31.811152,20.303547
-40.887535,37.737232
-28.203465,8.318428
-36.08043,-17.97876
-13.538584,21.367208
32.651638,-6.5407686
44.38165,22.363607
-33.040226,-6.1891212
11.054669,-26.034222
32.56981,-33.470383
26.522009,38.08174
9.445368,38.222275
19.067587,45.17953
-3.540089,34.213993
40.219276,3.5277088
59.61599,0.8286248
44.61292,-2.5507276
-30.049362,39.4727
-57.355774,29.935612
-27.817629,26.318007
-65.914185,15.664824
37.589993,-31.122644
2.4455671,-9.347516
-8.233753,-29.575487
42.24711,-14.898255
46.446064,9.942867
25.562962,3.2560341
49.276783,12.098846
43.05533,-19.954014
26.074497,-7.7393155
-51.58561,-14.159588
-17.955172,6.708431
-18.379839,26.538603
47.81754,14.677079
48.19965,-5.376941
-32.80666,22.79401
-63.084755,6.1556516
47.91991,-19.100845
40.148632,27.809837
-11.524032,4.544194
49.707428,-9.447131
23.438272,-13.431768
-58.942528,-6.6263943
31.953712,-8.3700905
-7.001974,-6.305592
57.93634,1.2017461
-21.61331,25.225166
7.896797,41.248806
-41.007988,-35.61043
31.087454,-6.5225077
-28.73233,-5.3938236
-9.773456,31.817081
-4.593893,-13.504606
-16.609404,6.928897
56.713394,17.033585
13.816769,4.5123963
-31.7755,-1.5730411
-35.322365,14.398272
13.841155,-48.68688
24.200197,1.9966224
32.309963,-3.9589863
-10.334763,7.4066806
12.211102,-12.706029
42.191708,-16.245026
3.4382944,-12.382302
55.147373,12.735093
-26.371765,20.611172
11.87205,-12.766422
2.2059932,-22.541529
-15.719663,43.077984
56.90538,-0.42795438
-14.484395,-23.797234
-10.046985,-12.429011
-39.62046,5.78987
-27.576107,23.442545
-30.141241,-15.910818
-66.14051,-3.042737
-2.8977075,35.375526
29.476723,-27.201628
39.653698,6.529335
-3.5667577,-10.515389
-36.07138,9.261893
50.12921,-9.909554
15.074938,-44.377453
19.504833,32.12924
10.576075,34.914944
38.013706,-14.211741
54.50228,11.570184
22.948807,-34.849796
11.887479,-34.220387
-30.396706,-28.967196
-30.693163,-28.696913
-8.954881,-8.280946
-7.93163,6.3155723
38.901318,28.05568
50.036705,2.0775537
58.551624,1.4011185
46.764984,-17.194258
-30.070257,-20.44809
-54.28191,11.506721
22.269684,8.530942
-63.050434,15.800097
-54.577087,20.006186
-7.002544,31.928293
29.944345,-4.2709284
51.816578,-16.138926
8.962695,6.403716
16.889854,2.23324
45.33389,2.5884025
-2.761112,-11.198748
-21.153051,33.667618
-11.427084,4.054274
-21.330956,-28.059378
55.836754,19.341833
56.769077,19.159014
20.03725,-47.63741
29.04469,-44.80738
-21.295046,-12.562827
6.6724725,-22.751287
-25.697433,4.5166516
-17.844902,3.4484775
12.314491,1.3845333
25.132215,-16.210266
25.678211,24.969332
-22.868845,17.573193
44.741543,-26.947742
-29.079334,22.174973
27.561169,24.400476
-32.370667,19.246326
-0.17582186,19.967447
26.949568,-29.401793
5.473449,14.94893
45.818874,20.37915
13.370318,10.541926
9.147125,-28.355143
37.670845,-0.60121065
27.859938,3.5793622
-44.028084,21.604906
-23.21061,-36.543938
36.469765,20.81789
-23.976645,-0.083075285
-16.730288,-19.734497
-3.5563195,9.846984
2.924816,36.968285
26.0815,-29.161156
39.55542,7.760644
43.76238,-23.564157
40.639988,-36.90578
-30.48786,21.206274
46.64992,20.189802
50.77189,-8.068828
-0.52899945,6.9680514
41.2001,-16.001959
-23.899477,-23.00434
23.26991,4.1092196
-13.40504,-24.440367
-64.51896,-1.3045393
50.520878,-18.502382
18.10244,-16.043386
-15.79702,12.607307
-20.090618,-7.095101
-2.6643317,29.458921
10.230898,15.9154825
60.142708,-0.22506423
-64.172066,-7.358876
24.437164,-5.1160283
-63.081707,5.1310987
6.504041,-28.439987
9.605062,-10.338975
-38.19331,6.619968
34.739346,-31.827185
-33.293587,28.992218
-2.8853037,-8.727306
25.815277,0.37124422
-9.06276,37.943733
-23.887342,13.210136
-40.194138,16.720768
33.65634,22.517778
-55.15184,-11.089996
41.389072,19.66735
12.715143,-21.444984
-47.548893,-0.51491755
0.22613299,32.836823
15.762648,33.63313
12.711955,-16.618412
-21.531097,-31.28303
-31.946434,-25.151266
33.057167,22.094341
9.635762,-23.032825
15.09135,-36.651676
-3.136987,10.000061
-24.389563,15.586077
4.409236,34.713326
-13.705361,40.779785
28.580927,-28.400324
57.752815,-0.24576248
54.936047,8.646117
-67.874756,0.952008
-42.36935,15.84686
0.28956842,2.9490554
22.068537,13.612792
37.835476,-15.688078
-44.353638,23.847204
24.617622,-4.328023
18.32907,31.298473
-14.022317,-31.237593
-24.452768,20.467169
27.29118,6.4419985
40.154316,-26.299635
13.8928175,-7.2280283
12.22844,31.982565
-24.400032,-23.78565
-28.959871,-23.14494
-21.42245,5.547648
-44.83211,7.6033964
-7.3183184,-14.677802
-8.9917345,-13.517869
8.653925,33.61249
-14.727921,37.80744
-19.125298,-33.25005
38.965004,31.02689
4.1402955,36.816166
-55.32985,23.316101
-36.445045,0.6452658
-63.687904,7.968016
2.8655303,23.888317
29.59248,-19.413488
-22.755651,23.018616
34.382294,-5.3189282
-26.800583,-3.0742528
37.65842,29.72721
41.673786,-38.78584
-31.992939,-0.9357586
12.376957,-16.948538
14.864822,20.90536
57.977962,9.998433
-18.180897,-26.18916
25.563974,8.269682
30.625896,9.585475
4.2208767,-10.849261
-38.169815,37.412086
-14.268912,44.52031
12.671927,-25.600899
2.6439326,-26.610619
-31.438532,17.784805
27.48683,11.766274
-32.66549,24.957052
26.514233,-7.530584
-21.861336,36.83237
-46.556515,14.835811
16.32702,-44.632267
45.344296,-30.452147
55.37069,22.91501
22.31665,11.318474
34.898407,30.674004
34.31116,-10.021236
13.853627,21.388355
-14.702717,-27.656712
-65.72537,-0.025958408
-38.54326,16.881708
-34.82597,16.412611
-12.957218,-14.324693
-36.67519,-31.595833
42.95314,-30.801338
-40.817455,37.8452
-13.134488,15.142522
3.4855354,4.813041
-22.597872,35.48747
7.8258657,1.2656356
26.276514,30.072573
22.413061,-14.526239
48.72377,3.107291
28.491077,5.681505
46.551556,-32.567596
37.05572,-40.474285
-31.949255,25.262234
-40.194843,-9.889396
