dti,fico,inq.last.6mths
0.14189643577673167,0.023809523809523808,0.37037037037037035
0.26899798251513113,0.3333333333333333,0.14814814814814814
0.8073301950235374,0.19047619047619047,0.14814814814814814
0.5561533288500337,0.35714285714285715,0.18518518518518517
0.45427034297242774,0.11904761904761904,0.2962962962962963
0.2632817753866846,0.3333333333333333,0.14814814814814814
0.7162071284465367,0.5,0.14814814814814814
0.6489576328177539,0.23809523809523808,0.14814814814814814
0.6301277740416946,0.5,0.14814814814814814
0.6143241425689308,0.16666666666666666,0.1111111111111111
0.7047747141896437,0.19047619047619047,0.1111111111111111
0.343981170141224,0.11904761904761904,0.0
0.7363819771351715,0.40476190476190477,0.0
0.9485541358439813,0.21428571428571427,0.037037037037037035
0.30094149293880296,0.5476190476190477,0.14814814814814814
0.5191661062542031,0.14285714285714285,0.037037037037037035
0.36516476126429054,0.5,0.14814814814814814
0.26832548755884333,0.14285714285714285,0.2222222222222222
0.17888365837256223,0.5238095238095238,0.18518518518518517
0.23201075991930062,0.14285714285714285,0.0
0.38802958977807667,0.16666666666666666,0.18518518518518517
0.3093476798924008,0.14285714285714285,0.037037037037037035
0.2262945527908541,0.11904761904761904,0.0
0.6002017484868865,0.11904761904761904,0.037037037037037035
0.3960995292535306,0.5714285714285714,0.14814814814814814
0.773705447209146,0.23809523809523808,0.14814814814814814
0.6516476126429052,0.2619047619047619,0.18518518518518517
0.5736381977135171,0.35714285714285715,0.18518518518518517
0.5884330867518494,0.30952380952380953,0.2222222222222222
0.7071284465366511,0.16666666666666666,0.07407407407407407
0.5221923335574983,0.14285714285714285,0.037037037037037035
0.6852723604572966,0.40476190476190477,0.18518518518518517
0.28581035642232683,0.11904761904761904,0.07407407407407407
0.7982515131136516,0.5238095238095238,0.07407407407407407
0.5423671822461331,0.42857142857142855,0.0
0.6008742434431742,0.2619047619047619,0.0
0.2676529926025555,0.16666666666666666,0.1111111111111111
0.382985877605918,0.11904761904761904,0.07407407407407407
0.2333557498318763,0.16666666666666666,0.037037037037037035
0.1906523201075992,0.5714285714285714,0.14814814814814814
0.4660390047074647,0.38095238095238093,0.037037037037037035
0.6980497646267654,0.3333333333333333,0.14814814814814814
0.687962340282448,0.23809523809523808,0.14814814814814814
0.31909885675857436,0.30952380952380953,0.18518518518518517
0.42568930733019505,0.4523809523809524,0.0
0.5682582380632145,0.2619047619047619,0.18518518518518517
0.753866845998655,0.3333333333333333,0.18518518518518517
0.6852723604572966,0.2619047619047619,0.14814814814814814
0.4926025554808339,0.2857142857142857,0.18518518518518517
0.6543375924680566,0.19047619047619047,0.0
0.31977135171486215,0.35714285714285715,0.14814814814814814
0.7067921990585071,0.11904761904761904,0.037037037037037035
0.9515803631472765,0.23809523809523808,0.18518518518518517
0.7020847343644923,0.3333333333333333,0.14814814814814814
0.008742434431741762,0.3333333333333333,0.0
0.28244788164088774,0.35714285714285715,0.25925925925925924
0.3816408876933423,0.16666666666666666,0.18518518518518517
0.5685944855413585,0.14285714285714285,0.37037037037037035
0.44014794889038333,0.3333333333333333,0.2962962962962963
0.7454606590450572,0.40476190476190477,0.2962962962962963
0.8574310692669805,0.19047619047619047,0.0
0.5174848688634835,0.5,0.0
0.460995292535306,0.16666666666666666,0.07407407407407407
0.6271015467383995,0.42857142857142855,0.2222222222222222
0.005716207128446537,0.42857142857142855,0.37037037037037035
0.7505043712172159,0.2619047619047619,0.3333333333333333
0.35036987222595833,0.3333333333333333,0.5185185185185185
0.3507061197041022,0.47619047619047616,0.14814814814814814
0.636852723604573,0.16666666666666666,0.037037037037037035
0.6694687289845327,0.40476190476190477,0.25925925925925924
0.5453934095494284,0.4523809523809524,0.18518518518518517
0.5786819098856759,0.30952380952380953,0.14814814814814814
0.476462676529926,0.3333333333333333,0.14814814814814814
0.7952252858103565,0.16666666666666666,0.0
0.25554808338937457,0.30952380952380953,0.18518518518518517
0.9314055144586416,0.2619047619047619,0.18518518518518517
0.14088769334229995,0.23809523809523808,0.14814814814814814
0.12945527908540688,0.3333333333333333,0.0
0.7067921990585071,0.35714285714285715,0.14814814814814814
0.7908540685944856,0.30952380952380953,0.37037037037037035
0.3786146603900471,0.16666666666666666,0.07407407407407407
0.46435776731674516,0.21428571428571427,0.14814814814814814
0.480497646267653,0.16666666666666666,0.037037037037037035
0.7350369872225958,0.14285714285714285,0.1111111111111111
0.3251513113651648,0.14285714285714285,0.037037037037037035
0.5608607935440484,0.19047619047619047,0.0
0.7592468056489576,0.16666666666666666,0.1111111111111111
0.7505043712172159,0.47619047619047616,0.18518518518518517
0.23604572965702758,0.5476190476190477,0.18518518518518517
0.8406186953597848,0.21428571428571427,0.1111111111111111
0.8833221250840619,0.38095238095238093,0.07407407407407407
0.13080026899798253,0.19047619047619047,0.14814814814814814
0.9660390047074647,0.14285714285714285,0.2222222222222222
0.6503026227303296,0.19047619047619047,0.2222222222222222
0.08069939475453934,0.11904761904761904,0.1111111111111111
0.4519166106254203,0.2857142857142857,0.25925925925925924
0.17821116341627438,0.0,0.14814814814814814
0.5605245460659046,0.5,0.14814814814814814
0.5228648285137862,0.2619047619047619,0.037037037037037035
0.6556825823806322,0.2619047619047619,0.14814814814814814
0.4310692669804977,0.38095238095238093,0.18518518518518517
0.7276395427034298,0.4523809523809524,0.14814814814814814
0.1324815063887021,0.21428571428571427,0.037037037037037035
0.5279085406859448,0.6666666666666666,0.0
0.79724277067922,0.35714285714285715,0.0
0.42837928715534634,0.16666666666666666,0.0
0.234364492266308,0.38095238095238093,0.0
0.34364492266308005,0.3333333333333333,0.14814814814814814
0.7262945527908542,0.19047619047619047,0.14814814814814814
0.8032952252858104,0.35714285714285715,0.0
0.5776731674512441,0.21428571428571427,0.14814814814814814
0.9818426361802287,0.16666666666666666,0.037037037037037035
0.7256220578345662,0.23809523809523808,0.14814814814814814
0.8338937457969066,0.19047619047619047,0.0
0.6903160726294554,0.16666666666666666,0.2962962962962963
0.3443174176193679,0.30952380952380953,0.37037037037037035
0.6711499663752523,0.30952380952380953,0.037037037037037035
0.23268325487558844,0.3333333333333333,0.0
0.7256220578345662,0.19047619047619047,0.1111111111111111
0.9263618022864829,0.14285714285714285,0.1111111111111111
0.16072629455279086,0.19047619047619047,0.037037037037037035
0.6580363147276396,0.3333333333333333,0.0
0.941156691324815,0.35714285714285715,0.0
0.37390719569603226,0.42857142857142855,0.4074074074074074
0.18359112306657702,0.38095238095238093,0.14814814814814814
0.4149293880295898,0.5238095238095238,0.0
0.2582380632145259,0.21428571428571427,0.037037037037037035
0.44014794889038333,0.5714285714285714,0.0
0.7726967047747142,0.47619047619047616,0.14814814814814814
0.6553463349024882,0.19047619047619047,0.5185185185185185
0.6872898453261601,0.21428571428571427,0.18518518518518517
0.4498991257565569,0.23809523809523808,0.037037037037037035
0.6698049764626767,0.16666666666666666,0.2222222222222222
0.8624747814391392,0.40476190476190477,0.037037037037037035
0.7481506388702085,0.14285714285714285,0.2222222222222222
0.4667114996637526,0.2857142857142857,0.3333333333333333
0.5480833893745798,0.14285714285714285,0.14814814814814814
0.3140551445864156,0.35714285714285715,0.14814814814814814
0.4902488231338265,0.5714285714285714,0.037037037037037035
0.9603227975790182,0.23809523809523808,0.2962962962962963
0.07969065232010761,0.4523809523809524,0.0
0.33759246805648957,0.19047619047619047,0.1111111111111111
0.41257565568258237,0.21428571428571427,0.25925925925925924
0.8429724277067923,0.23809523809523808,0.1111111111111111
0.5245460659045057,0.40476190476190477,0.14814814814814814
0.3328850033624748,0.38095238095238093,0.14814814814814814
0.30598520511096167,0.23809523809523808,0.4444444444444444
0.5796906523201075,0.19047619047619047,0.037037037037037035
0.7434431741761937,0.5,0.14814814814814814
0.3607935440484197,0.16666666666666666,0.0
0.8540685944855414,0.2857142857142857,0.2962962962962963
0.7582380632145259,0.11904761904761904,0.07407407407407407
0.8110289172831204,0.21428571428571427,0.14814814814814814
0.45225285810356425,0.11904761904761904,0.1111111111111111
0.3214525891055817,0.21428571428571427,0.037037037037037035
0.831876260928043,0.5714285714285714,0.0
0.9324142568930733,0.30952380952380953,0.037037037037037035
0.5295897780766644,0.11904761904761904,0.14814814814814814
0.46704774714189645,0.14285714285714285,0.1111111111111111
0.7451244115669133,0.21428571428571427,0.2222222222222222
0.6028917283120376,0.21428571428571427,0.037037037037037035
0.7649630127774042,0.38095238095238093,0.07407407407407407
0.9290517821116342,0.30952380952380953,0.3333333333333333
0.40854068594485543,0.19047619047619047,0.1111111111111111
0.8564223268325487,0.23809523809523808,0.25925925925925924
0.7854741089441829,0.35714285714285715,0.18518518518518517
0.4633490248823134,0.16666666666666666,0.07407407407407407
0.7004034969737727,0.21428571428571427,0.14814814814814814
0.8920645595158038,0.38095238095238093,0.18518518518518517
0.7895090786819099,0.21428571428571427,0.18518518518518517
0.6634162743779423,0.19047619047619047,0.48148148148148145
0.3631472763954271,0.38095238095238093,0.14814814814814814
0.5191661062542031,0.5476190476190477,0.0
0.7212508406186954,0.3333333333333333,0.18518518518518517
0.7646267652992602,0.14285714285714285,0.0
0.7007397444519167,0.3333333333333333,0.6296296296296297
0.5262273032952254,0.16666666666666666,0.037037037037037035
0.025218560860793545,0.40476190476190477,0.0
0.6381977135171487,0.2857142857142857,0.25925925925925924
0.40484196368527237,0.23809523809523808,0.14814814814814814
0.800941492938803,0.42857142857142855,0.0
0.4636852723604573,0.47619047619047616,0.14814814814814814
0.31775386684599866,0.5476190476190477,0.0
0.2958977807666443,0.2619047619047619,0.0
0.42871553463349027,0.42857142857142855,0.037037037037037035
0.7343644922663081,0.2857142857142857,0.0
0.5443846671149967,0.6428571428571429,0.037037037037037035
0.7199058507061198,0.5238095238095238,0.037037037037037035
0.3856758574310693,0.42857142857142855,0.07407407407407407
0.20813718897108274,0.6428571428571429,0.0
0.5292535305985205,0.35714285714285715,0.07407407407407407
0.5245460659045057,0.5238095238095238,0.0
0.277404169468729,0.3333333333333333,0.07407407407407407
0.722595830531271,0.40476190476190477,0.0
0.1183591123066577,0.4523809523809524,0.0
0.5137861466039004,0.47619047619047616,0.07407407407407407
0.7289845326160054,0.3333333333333333,0.0
0.500336247478144,0.5,0.037037037037037035
0.07868190988567586,0.3333333333333333,0.037037037037037035
0.7844653665097512,0.23809523809523808,0.0
0.18022864828513788,0.5714285714285714,0.0
0.22158708809683927,0.47619047619047616,0.1111111111111111
0.4926025554808339,0.5238095238095238,0.0
0.20174848688634836,0.2619047619047619,0.0
0.35104236718224613,0.4523809523809524,0.1111111111111111
0.3981170141223941,0.2619047619047619,0.037037037037037035
0.05615332885003362,0.2857142857142857,0.07407407407407407
0.39206455951580366,0.47619047619047616,0.1111111111111111
0.2747141896435777,0.7619047619047619,0.037037037037037035
0.4831876260928043,0.6666666666666666,0.0
0.5891055817081372,0.35714285714285715,0.0
0.4902488231338265,0.47619047619047616,0.037037037037037035
0.460995292535306,0.5714285714285714,0.0
0.6230665770006726,0.30952380952380953,0.0
0.6950235373234702,0.4523809523809524,0.1111111111111111
0.42636180228648285,0.8333333333333334,0.0
0.4895763281775387,0.5238095238095238,0.0
0.4196368527236046,0.35714285714285715,0.1111111111111111
0.7642905178211163,0.5952380952380952,0.07407407407407407
0.8295225285810357,0.4523809523809524,0.0
0.8386012104909214,0.3333333333333333,0.0
0.7885003362474782,0.35714285714285715,0.037037037037037035
0.41156691324815065,0.5,0.037037037037037035
0.44519166106254204,0.21428571428571427,0.0
0.7975790181573639,0.42857142857142855,0.07407407407407407
0.3658372562205784,0.47619047619047616,0.0
0.2915265635507734,0.21428571428571427,0.07407407407407407
0.4828513786146604,0.5238095238095238,0.0
0.7172158708809684,0.6904761904761905,0.0
0.37020847343644925,0.5238095238095238,0.0
0.21217215870880968,0.5714285714285714,0.07407407407407407
0.296906523201076,0.5952380952380952,0.037037037037037035
0.4895763281775387,0.47619047619047616,0.0
0.5864156018829859,0.5238095238095238,0.037037037037037035
0.7800941492938803,0.7380952380952381,0.0
0.5699394754539341,0.6190476190476191,0.07407407407407407
0.35440484196368527,0.30952380952380953,0.07407407407407407
0.5030262273032953,0.21428571428571427,0.037037037037037035
0.2942165433759247,0.5476190476190477,0.07407407407407407
0.09583053127101547,0.6666666666666666,0.1111111111111111
0.44048419636852726,0.2619047619047619,0.037037037037037035
0.3937457969065232,0.35714285714285715,0.0
0.24714189643577672,0.5952380952380952,0.0
0.3201075991930061,0.40476190476190477,0.0
0.5813718897108272,0.47619047619047616,0.07407407407407407
0.4203093476798924,0.23809523809523808,0.037037037037037035
0.5854068594485542,0.5714285714285714,0.0
0.7296570275722932,0.5238095238095238,0.07407407407407407
0.20544720914593143,0.7619047619047619,0.1111111111111111
0.3934095494283793,0.23809523809523808,0.1111111111111111
0.2104909213180901,0.2857142857142857,0.0
0.7542030934767989,0.47619047619047616,0.0
0.6032279757901816,0.6904761904761905,0.037037037037037035
0.2703429724277068,0.5,0.037037037037037035
0.777404169468729,0.42857142857142855,0.1111111111111111
0.13618022864828513,0.7380952380952381,0.07407407407407407
0.7061197041022192,0.5238095238095238,0.037037037037037035
0.8258238063214526,0.47619047619047616,0.037037037037037035
0.49293880295897785,0.2619047619047619,0.0
0.6980497646267654,0.23809523809523808,0.0
0.28614660390047075,0.7857142857142857,0.0
0.2807666442501681,0.6666666666666666,0.0
0.8234700739744452,0.7142857142857143,0.037037037037037035
0.3288500336247478,0.2857142857142857,0.0
0.5319435104236718,0.23809523809523808,0.037037037037037035
0.3799596503026228,0.35714285714285715,0.0
0.007397444519166106,0.8333333333333334,0.037037037037037035
0.539340954942838,0.30952380952380953,0.0
0.496301277740417,0.6190476190476191,0.18518518518518517
0.10322797579018157,0.7380952380952381,0.037037037037037035
0.2649630127774042,0.3333333333333333,0.037037037037037035
0.2730329522528581,0.5476190476190477,0.07407407407407407
0.531607262945528,0.21428571428571427,0.0
0.5736381977135171,0.2619047619047619,0.1111111111111111
0.13080026899798253,0.23809523809523808,0.0
0.7555480833893746,0.5714285714285714,0.037037037037037035
0.8308675184936114,0.40476190476190477,0.037037037037037035
0.6096166778749159,0.40476190476190477,0.037037037037037035
0.3473436449226631,0.5,0.0
0.18695359784801613,0.23809523809523808,0.037037037037037035
0.31708137188971086,0.3333333333333333,0.0
0.3648285137861466,0.30952380952380953,0.0
0.7676529926025555,0.2857142857142857,0.07407407407407407
0.2094821788836584,0.38095238095238093,0.0
0.5073974445191661,0.30952380952380953,0.1111111111111111
0.45124411566913253,0.5952380952380952,0.0
0.4606590450571621,0.5,0.0
0.7515131136516477,0.2619047619047619,0.037037037037037035
0.13382649630127774,0.23809523809523808,0.0
0.7780766644250169,0.40476190476190477,0.037037037037037035
0.37525218560860796,0.21428571428571427,0.037037037037037035
0.5289172831203767,0.30952380952380953,0.037037037037037035
0.2437794216543376,0.23809523809523808,0.07407407407407407
0.496301277740417,0.35714285714285715,0.037037037037037035
0.26529926025554806,0.2857142857142857,0.1111111111111111
0.5635507733691998,0.23809523809523808,0.0
0.5733019502353733,0.42857142857142855,0.0
0.8133826496301279,0.42857142857142855,0.1111111111111111
0.5383322125084062,0.5476190476190477,0.1111111111111111
0.4478816408876934,0.21428571428571427,0.0
0.777404169468729,0.3333333333333333,0.0
0.25857431069266984,0.47619047619047616,0.0
0.6960322797579018,0.3333333333333333,0.1111111111111111
0.531607262945528,0.35714285714285715,0.037037037037037035
0.45494283792871554,0.8095238095238095,0.1111111111111111
0.6822461331540014,0.5952380952380952,0.0
0.472763954270343,0.40476190476190477,0.07407407407407407
0.8365837256220578,0.40476190476190477,0.037037037037037035
0.06422326832548755,0.21428571428571427,0.037037037037037035
0.22225958305312712,0.35714285714285715,0.0
0.7589105581708138,0.30952380952380953,0.0
0.28614660390047075,0.47619047619047616,0.0
0.4535978480161399,0.3333333333333333,0.07407407407407407
0.17182246133154003,0.35714285714285715,0.037037037037037035
0.7488231338264963,0.2619047619047619,0.0
0.4129119031607263,0.6190476190476191,0.037037037037037035
0.16711499663752521,0.8333333333333334,0.0
0.6792199058507061,0.21428571428571427,0.0
0.1852723604572966,0.4523809523809524,0.1111111111111111
0.5326160053799597,0.5714285714285714,0.0
0.34364492266308005,0.2619047619047619,0.037037037037037035
0.6304640215198386,0.40476190476190477,0.0
0.28749159381304645,0.4523809523809524,0.0
0.6664425016812374,0.6428571428571429,0.0
0.7289845326160054,0.40476190476190477,0.0
0.37323470073974446,0.35714285714285715,0.037037037037037035
0.023537323470073975,0.9285714285714286,0.0
0.3083389374579691,0.38095238095238093,0.0
0.7498318762609281,0.2857142857142857,0.037037037037037035
0.6469401479488903,0.21428571428571427,0.0
0.5561533288500337,0.2619047619047619,0.037037037037037035
0.6096166778749159,0.5476190476190477,0.037037037037037035
0.6170141223940822,0.38095238095238093,0.0
0.8019502353732348,0.21428571428571427,0.07407407407407407
0.5036987222595831,0.5,0.0
0.23201075991930062,0.5238095238095238,0.0
0.3611297915265636,0.3333333333333333,0.07407407407407407
0.10087424344317418,0.47619047619047616,0.0
0.621385339609953,0.40476190476190477,0.037037037037037035
0.3016139878950908,0.6666666666666666,0.0
0.2104909213180901,0.40476190476190477,0.07407407407407407
0.15534633490248825,0.3333333333333333,0.0
0.42367182246133156,0.6428571428571429,0.037037037037037035
0.6509751176866173,0.21428571428571427,0.0
0.3809683927370545,0.42857142857142855,0.037037037037037035
0.628782784129119,0.42857142857142855,0.1111111111111111
0.32548755884330866,0.47619047619047616,0.0
0.2885003362474782,0.38095238095238093,0.037037037037037035
0.6701412239408204,0.7857142857142857,0.0
0.800605245460659,0.35714285714285715,0.0
0.4340954942837929,0.3333333333333333,0.1111111111111111
0.6647612642905179,0.2857142857142857,0.037037037037037035
0.6170141223940822,0.5952380952380952,0.037037037037037035
0.5339609952925354,0.40476190476190477,0.037037037037037035
0.632817753866846,0.35714285714285715,0.1111111111111111
0.7367182246133155,0.38095238095238093,0.0
0.5995292535305985,0.3333333333333333,0.037037037037037035
0.7239408204438468,0.5952380952380952,0.0
0.5702757229320781,0.38095238095238093,0.1111111111111111
0.2945527908540686,0.3333333333333333,0.037037037037037035
0.40685944855413586,0.5714285714285714,0.037037037037037035
0.6153328850033626,0.30952380952380953,0.037037037037037035
0.5245460659045057,0.6666666666666666,0.07407407407407407
0.45225285810356425,0.8809523809523809,0.0
0.4458641560188299,0.35714285714285715,0.0
0.684263618022865,0.23809523809523808,0.1111111111111111
0.5026899798251513,0.30952380952380953,0.037037037037037035
0.25924680564895763,0.5,0.0
0.3026227303295225,0.5952380952380952,0.1111111111111111
0.19233355749831876,0.42857142857142855,0.0
0.7101546738399462,0.5,0.037037037037037035
0.8012777404169469,0.5714285714285714,0.0
0.1738399462004035,0.5,0.0
0.2094821788836584,0.5952380952380952,0.037037037037037035
0.3826496301277741,0.5,0.0
0.2787491593813046,0.3333333333333333,0.0
0.5480833893745798,0.40476190476190477,0.07407407407407407
0.28345662407531946,0.38095238095238093,0.0
0.2145258910558171,0.7380952380952381,0.0
0.6893073301950235,0.40476190476190477,0.07407407407407407
0.6005379959650303,0.30952380952380953,0.0
0.4673839946200404,0.5238095238095238,0.0
0.4616677874915939,0.6428571428571429,0.0
0.3463349024882314,0.21428571428571427,0.037037037037037035
0.46435776731674516,0.8095238095238095,0.0
0.7572293207800942,0.5952380952380952,0.037037037037037035
0.6587088096839274,0.23809523809523808,0.037037037037037035
0.3470073974445192,0.5714285714285714,0.0
0.10659045057162071,0.5952380952380952,0.0
0.16543375924680565,0.30952380952380953,0.037037037037037035
0.28917283120376597,0.2619047619047619,0.07407407407407407
0.48991257565568264,0.40476190476190477,0.0
0.21284465366509753,0.35714285714285715,0.0
0.625084061869536,0.40476190476190477,0.07407407407407407
0.7020847343644923,0.2857142857142857,0.0
0.40854068594485543,0.2619047619047619,0.037037037037037035
0.6499663752521856,0.3333333333333333,0.037037037037037035
0.5023537323470074,0.35714285714285715,0.0
0.4855413584398117,0.5238095238095238,0.0
0.2948890383322125,0.5714285714285714,0.037037037037037035
0.15736381977135172,0.5476190476190477,0.0
0.0242098184263618,0.8571428571428571,0.18518518518518517
0.660390047074647,0.35714285714285715,0.0
0.7262945527908542,0.40476190476190477,0.07407407407407407
0.48991257565568264,0.38095238095238093,0.07407407407407407
0.46940147948890387,0.3333333333333333,0.037037037037037035
0.3090114324142569,0.38095238095238093,0.1111111111111111
0.6102891728312038,0.5,0.0
0.6815736381977135,0.4523809523809524,0.0
0.7575655682582382,0.35714285714285715,0.0
0.5406859448554135,0.4523809523809524,0.037037037037037035
0.7505043712172159,0.5238095238095238,0.0
0.6869535978480161,0.42857142857142855,0.1111111111111111
0.2336919973100202,0.3333333333333333,0.0
0.46906523201075995,0.4523809523809524,0.0
0.9892400806993948,0.2619047619047619,0.07407407407407407
0.2562205783456624,0.30952380952380953,0.0
0.5746469401479489,0.38095238095238093,0.0
0.7542030934767989,0.5,0.0
0.66408876933423,0.42857142857142855,0.0
0.6338264963012779,0.42857142857142855,0.0
0.004371217215870881,0.2619047619047619,0.037037037037037035
0.6156691324815063,0.5,0.0
0.4983187626092805,0.2857142857142857,0.07407407407407407
0.7030934767989241,0.40476190476190477,0.037037037037037035
0.796906523201076,0.4523809523809524,0.037037037037037035
0.2199058507061197,0.6904761904761905,0.0
0.4388029589778077,0.3333333333333333,0.0
0.4367854741089442,0.6190476190476191,0.07407407407407407
0.3705447209145932,0.5952380952380952,0.18518518518518517
0.6082716879623403,0.5,0.07407407407407407
0.26160053799596505,0.2619047619047619,0.0
0.50773369199731,0.2857142857142857,0.07407407407407407
0.7575655682582382,0.5,0.0
0.4815063887020848,0.30952380952380953,0.037037037037037035
0.5884330867518494,0.3333333333333333,0.037037037037037035
0.16408876933423,0.5476190476190477,0.0
0.2659717552118359,0.6428571428571429,0.037037037037037035
0.5843981170141224,0.42857142857142855,0.0
0.4334229993275051,0.7380952380952381,0.037037037037037035
0.22965702757229323,0.47619047619047616,0.037037037037037035
0.4616677874915939,0.4523809523809524,0.0
