dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,annual.inc,cluster
0.5601882985877606,0.3095238095238095,0.2371618655565336,0.0224021064974337,0.676056338028169,0.1851851851851851,0.0,0.0,0.0313776096934852,1
0.6008742434431742,0.4761904761904761,0.2680831567828116,0.0327494522900959,0.555868544600939,0.1481481481481481,0.0,0.0,0.0161552951116454,1
0.5689307330195025,0.1428571428571428,0.3041659508449543,0.0120676177447723,0.2704225352112676,0.2962962962962963,0.0,0.2,0.0229316801315025,0
0.3947545393409549,0.4047619047619047,0.1031489224008012,0.0161741563210351,0.3107981220657277,0.1481481481481481,0.0,0.0,0.020967510728457,0
0.0329522528581035,0.3095238095238095,0.57906429577979,0.0239295228495314,0.4507042253521127,0.1481481481481481,0.1666666666666666,0.0,0.0352077402321778,0
0.5971755211835912,0.4761904761904761,0.2113901457188928,0.0225255340814416,0.2647887323943662,0.2222222222222222,0.0,0.0,0.0258779346679929,0
0.6674512441156693,0.1904761904761904,0.3024478361891116,0.0454084938749061,0.5511737089201878,0.3333333333333333,0.0,0.0,0.015566044180594,1
0.4606590450571621,0.5476190476190477,0.3265014413709097,0.0377379838104152,0.5793427230046949,0.1481481481481481,0.0,0.0,0.0253868921429877,1
0.230329522528581,0.2619047619047619,0.0361376782612252,0.0133816072328564,0.8140845070422535,0.0,0.0,0.0,0.0101645777591302,1
0.5154673839946201,0.1666666666666666,0.3573678483981051,0.0569772584676465,0.7577464788732394,0.3703703703703703,0.3333333333333333,0.2,0.0425733764064013,1
0.5605245460659046,0.2857142857142857,0.2474681672021444,0.0540561389794595,0.8732394366197183,0.1481481481481481,0.0,0.0,0.0204764682503225,1
0.4969737726967048,0.238095238095238,0.4209977474422595,0.2169111218538823,0.9004694835680752,0.1481481481481481,0.0,0.0,0.0843119804158115,1
0.4314055144586415,0.1666666666666666,0.1546303190086639,0.0106893430566841,0.907981220657277,0.4444444444444444,0.0,0.2,0.0181783897204641,1
0.4182918628110289,0.3095238095238095,0.2320075215890055,0.0301009020499264,0.3276995305164319,0.1481481481481481,0.0,0.0,0.0342256555134373,0
0.4546065904505716,0.1904761904761904,0.3780472673356369,0.5091979264165887,0.5755868544600938,0.074074074074074,0.1666666666666666,0.0,0.0794015563978803,1
0.6136516476126429,0.4285714285714285,0.3625818491436069,0.0264186457936907,0.3408450704225352,0.2222222222222222,0.0,0.2,0.0219495954355649,0
0.2824478816408877,0.1666666666666666,0.0209037283127531,0.0036539707682338,0.6732394366197183,0.1111111111111111,0.0,0.0,0.0082004081421679,1
0.4956287827841291,0.1666666666666666,0.3230652120592243,0.0027128354401736,0.3671361502347418,0.037037037037037,0.0,0.0,0.010655620107374,0
0.50773369199731,0.119047619047619,0.1426607869062929,0.0111701963527148,0.5098591549295775,0.1111111111111111,0.0,0.0,0.0282251174538296,1
0.5810356422326833,0.1904761904761904,0.2990116068774262,0.028532343169826,0.8657276995305164,0.074074074074074,0.0,0.2,0.0278421042383618,1
0.226630800268998,0.5714285714285714,0.2268507913320318,0.0457556339549283,0.3267605633802816,0.1481481481481481,0.0,0.0,0.0411002492667574,0
0.7128446536650975,0.238095238095238,0.2388775939229308,0.0314637482900136,0.8572769953051643,0.1851851851851851,0.0,0.0,0.0337346131854845,1
0.6223940820443847,0.2619047619047619,0.1804593093348328,0.0203655513613033,0.7220657276995306,0.3703703703703703,0.0,0.0,0.031766515155902,1
0.2172158708809684,0.3809523809523809,0.2302846343542717,0.0750388282608024,0.9192488262910798,0.3333333333333333,0.0,0.0,0.116229736612975,1
0.7340282447881641,0.238095238095238,0.2887053052318153,0.0856150293654793,0.8516431924882629,0.1481481481481481,0.0,0.2,0.0312794011512065,1
0.4011432414256893,0.4761904761904761,0.3917897982929332,0.0123967579687933,0.304225352112676,0.1481481481481481,0.0,0.2,0.006280623844066,0
0.5595158036314728,0.2619047619047619,0.3282195560267524,0.0304814704339508,0.6751173708920188,0.2592592592592592,0.0,0.2,0.0190976211831413,1
0.2636180228648285,0.3809523809523809,0.2182602180528182,0.0172284336011026,0.4225352112676056,0.1481481481481481,0.0,0.0,0.036191789394427,0
0.1956960322797579,0.3095238095238095,0.0206746463586407,0.0187095646091974,0.3295774647887324,0.1481481481481481,0.0,0.0,0.0081021996600169,0
0.722932078009415,0.1904761904761904,0.2388203234344028,0.0115019079847361,1.0,0.2592592592592592,0.0,0.2,0.015566044180594,1
0.2363819771351715,0.5714285714285714,0.1375088292282102,0.0957618053341287,0.1389671361502347,0.2222222222222222,0.0,0.0,0.0396271220452742,0
0.5484196368527235,0.3095238095238095,0.1375088292282102,0.0076293675364882,0.3661971830985915,0.1481481481481481,0.0,0.0,0.0169910492410226,0
0.2905178211163416,0.2142857142857142,0.0465084092293383,0.0402065354905732,0.6892018779342723,0.037037037037037,0.0,0.0,0.0376629521983356,1
0.3459986550100874,0.1666666666666666,0.1718711223450647,0.0130370385608343,0.67981220657277,0.1111111111111111,0.1666666666666666,0.0,0.0094280141660966,1
0.6126429051782112,0.238095238095238,0.0465036366848096,0.0077733663844974,0.1183098591549295,0.1111111111111111,0.0,0.2,0.0302973163266893,0
0.1230665770006725,0.4761904761904761,0.2234121757309008,0.031422605762011,0.7211267605633802,0.1851851851851851,0.0,0.0,0.0474838001660118,1
0.6301277740416946,0.238095238095238,0.1924884982151773,0.0416439525626652,0.8309859154929577,0.1481481481481481,0.1666666666666666,0.0,0.0224406379063299,1
0.3466711499663752,0.4523809523809524,0.1753073516567501,0.0042453946082717,0.2582159624413145,0.1851851851851851,0.0,0.0,0.0140929169504821,0
0.4051782111634163,0.119047619047619,0.352275547497996,0.310703228659885,0.8497652582159625,0.074074074074074,0.0,0.0,0.1088641007046916,1
0.4640215198386012,0.3095238095238095,0.0722204723061867,0.0486690392191148,0.731455399061033,0.1851851851851851,0.0,0.0,0.0229316801315025,1
0.7326832548755885,0.5,0.2166566443740316,0.1559713236579821,0.5549295774647888,0.0,0.0,0.0,0.0234227226004549,1
0.8453261600537997,0.4761904761904761,0.3316581716278834,0.051266161299281,0.8507042253521127,0.0,0.0,0.0,0.0190033410689341,1
0.8540685944855414,0.4285714285714285,0.3539936621538388,0.0306948972979644,0.4957746478873239,0.0,0.0,0.0,0.022881593895622,1
0.695696032279758,0.4047619047619047,0.1701506213997764,0.1569921726340475,0.3821596244131455,0.1481481481481481,0.0,0.0,0.0229316801315025,0
0.5662407531943511,0.3809523809523809,0.1942089991604655,0.0358659987862954,0.3661971830985915,0.1481481481481481,0.1666666666666666,0.0,0.0376629521983356,0
0.5531271015467384,0.3095238095238095,0.1409450585398957,0.0298643325139113,0.6197183098591549,0.2222222222222222,0.0,0.0,0.0150730376220473,1
0.765635507733692,0.3571428571428571,0.3172832790073326,0.0570621149316519,0.8009389671361502,0.2222222222222222,0.0,0.2,0.0204764682503225,1
0.125084061869536,0.3809523809523809,0.0498849817802313,0.0089819281445748,0.596244131455399,0.0,0.0,0.0,0.0131108321621784,1
0.4495628782784129,0.4523809523809524,0.2921367619646097,0.0141298869609043,0.1230046948356807,0.2222222222222222,0.0,0.0,0.0499390124714584,0
0.8628110289172831,0.4761904761904761,0.2680879293617026,0.0858258848214928,0.460093896713615,0.074074074074074,0.0,0.0,0.0216431849653061,1
0.0726294552790854,0.2142857142857142,0.1821821965695665,0.0084496466885407,0.7915492957746478,0.2222222222222222,0.0,0.0,0.0278421042383618,1
0.5615332885003362,0.2142857142857142,0.2382476185491218,0.0008074221120516,0.1183098591549295,0.1481481481481481,0.1666666666666666,0.0,0.020967510728457,0
0.6176866173503699,0.1904761904761904,0.1151733387022548,0.0466916264669882,0.523943661971831,0.037037037037037,0.0,0.0,0.0366808677009234,1
0.4572965702757229,0.238095238095238,0.085963003263483,0.0353311459222611,0.8431924882629108,0.1481481481481481,0.0,0.0,0.0204764682503225,1
0.789172831203766,0.3809523809523809,0.4158457897641768,0.1254641391440297,0.75962441314554,0.0,0.0,0.0,0.0229316801315025,1
0.1882985877605918,0.8809523809523809,0.4759750301397811,0.3877323267128149,0.0206572769953051,0.0,0.0,0.0,0.0720359203536145,0
0.636516476126429,0.119047619047619,0.0223975335590121,0.0035999712002303,0.1586854460093896,0.2592592592592592,0.0,0.0,0.0088682258054666,0
0.5706119704102219,0.1666666666666666,0.2148216024516872,0.0800736451251247,0.4938967136150234,0.037037037037037,0.1666666666666666,0.0,0.0494479701195233,1
0.0578345662407532,0.5,0.2045129145166309,0.1708494903469343,0.8798122065727699,0.1481481481481481,0.0,0.0,0.1555150925907572,1
0.0070611970410221,0.2619047619047619,0.1083605368568575,0.0004577106240292,0.0798122065727699,0.2592592592592592,0.0,0.0,0.0263689771527235,0
0.5171486213853397,0.2857142857142857,0.2320027490101144,0.0127438980488156,0.3755868544600939,0.1481481481481481,0.0,0.0,0.0219495954355649,0
0.4700739744451917,0.5476190476190477,0.2045153008060764,0.0170715777130925,0.4093896713615023,0.1481481481481481,0.0,0.0,0.0332435708499432,0
0.4340954942837929,0.238095238095238,0.2234121757309008,0.0268506423377184,0.4901408450704225,0.5555555555555556,0.0,0.0,0.0134447410740622,1
0.6583725622057834,0.119047619047619,0.305884065500797,0.0652263353321744,0.7239436619718309,0.0,0.3333333333333333,0.0,0.0474838001660118,1
0.6308002689979826,0.5476190476190477,0.4656687284941702,0.2098706067494317,0.3070422535211268,0.1481481481481481,0.1666666666666666,0.0,0.0794015563978803,0
0.6765299260255548,0.2142857142857142,0.0836769563012504,0.004859961120311,0.1793427230046948,0.1851851851851851,0.6666666666666666,0.0,0.0317704433622401,0
0.636516476126429,0.238095238095238,0.0640880629351979,0.0457299198749267,0.488262910798122,0.1851851851851851,0.0,0.0,0.0160570866373895,1
0.5618695359784802,0.2857142857142857,0.2801123456631562,0.0291751951698672,0.6826291079812207,0.1851851851851851,0.0,0.0,0.0239137651088083,1
0.1526563550773369,0.1428571428571428,0.1667167783775365,0.010751056848688,0.9126760563380282,0.074074074074074,0.0,0.0,0.0192979664073594,1
0.4145931405514459,0.2857142857142857,0.3333715137048351,0.067859457124343,0.4037558685446009,0.1481481481481481,0.0,0.0,0.0465017157162163,0
0.4425016812373907,0.1428571428571428,0.1993609568385482,0.0055362414243543,0.808450704225352,0.1111111111111111,0.0,0.0,0.0131108321621784,1
0.1324815063887021,0.1666666666666666,0.1158605845645919,0.0070148010244489,0.4572769953051643,0.1111111111111111,0.0,0.0,0.010655620107374,0
0.6331540013449899,0.238095238095238,0.2938548766204524,0.0265703588657005,0.7239436619718309,0.1481481481481481,0.0,0.0,0.0273569543202366,1
0.6112979152656355,0.238095238095238,0.4433356242576604,0.0296663340978986,0.9258215962441314,0.1851851851851851,0.0,0.2,0.021715368128211,1
0.6886348352387358,0.1666666666666666,0.4024993796476861,0.0275269226417617,0.4187793427230047,0.2592592592592592,0.1666666666666666,0.2,0.045028588365861,1
0.2444519166106254,0.1428571428571428,0.2423114369451708,0.016500725137056,0.6694835680751173,0.0,0.0,0.0,0.0233461200179087,1
0.64862138533961,0.3571428571428571,0.0756567016178722,0.0056982401283646,0.107981220657277,0.1481481481481481,0.0,0.0,0.0190033410689341,0
0.7414256893073302,0.1904761904761904,0.1769681958240647,0.022173251185419,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0174300411993968,1
0.7652992602555482,0.4761904761904761,0.0516030964360741,0.0009308496960595,0.0788732394366197,0.074074074074074,0.0,0.0,0.00953827284291,0
0.433759246805649,0.3809523809523809,0.228566519698429,0.035125433282248,0.6197183098591549,0.1481481481481481,0.0,0.0,0.0082004081421679,1
0.95359784801614,0.2619047619047619,0.2457476662568562,0.0460410602429466,0.8666666666666666,0.037037037037037,0.0,0.2,0.0239137651088083,1
0.4983187626092805,0.1428571428571428,0.326730523325022,0.0207744052333295,0.4262910798122065,0.1111111111111111,0.3333333333333333,0.0,0.0248958499714999,1
0.5282447881640888,0.119047619047619,0.2302870206437172,0.0374859858263991,0.9314553990610328,0.1111111111111111,0.3333333333333333,0.0,0.0401181645479585,1
0.4351042367182246,0.4523809523809524,0.0739385869620295,0.1168499223434784,0.2422535211267605,0.0,0.0,0.0,0.0190033410689341,0
0.765635507733692,0.4523809523809524,0.2921415345435008,0.0764119601328903,0.755868544600939,0.1481481481481481,0.0,0.0,0.0465036796214614,1
0.5420309347679892,0.2142857142857142,0.1478151308738211,0.0102393466566553,0.4507042253521127,0.1851851851851851,0.1666666666666666,0.0,0.0230200678743584,1
0.820780094149294,0.3333333333333333,0.2577744688477553,0.065609475124199,0.7727699530516432,0.1851851851851851,0.0,0.0,0.0327525282724435,1
0.1459314055144586,0.119047619047619,0.0687866292839468,0.0163155837610441,0.7267605633802817,0.2962962962962963,0.0,0.0,0.0111466625963018,1
0.1412239408204438,0.3095238095238095,0.1753646221452782,0.0203938368493052,0.260093896713615,0.2962962962962963,0.0,0.0,0.020967510728457,0
0.1418964357767316,0.0238095238095238,0.0171835328306915,0.0066368040484247,0.6056338028169014,0.3703703703703703,0.0,0.0,0.0278421042383618,1
0.2689979825151311,0.3333333333333333,0.2938548766204524,0.0241378068975448,0.4713615023474178,0.1481481481481481,0.0,0.0,0.020258445308892,0
0.8073301950235374,0.1904761904761904,0.0808086592959549,0.0225563909774436,0.4929577464788732,0.1481481481481481,0.0,0.0,0.0350231083713494,1
0.5561533288500337,0.3571428571428571,0.2697487735290173,0.0485430402271067,0.3784037558685446,0.1851851851851851,0.0,0.0,0.0361898251001366,0
0.4542703429724277,0.119047619047619,0.0876238474307977,0.0103704884646637,0.4985915492957746,0.2962962962962963,0.0,0.0,0.020967510728457,1
0.2632817753866846,0.3333333333333333,0.2424856347002006,0.0201752671692912,0.5342723004694836,0.1481481481481481,0.0,0.2,0.0096735352923616,1
0.7162071284465367,0.5,0.2423162095240618,0.1168550651594787,0.7511737089201878,0.1481481481481481,0.0,0.0,0.0376629521983356,1
0.6489576328177539,0.238095238095238,0.314414982002037,0.0065442333604188,0.1352112676056338,0.1481481481481481,0.1666666666666666,0.0,0.0042720689117209,0
0.6301277740416946,0.5,0.1237662982709139,0.0844373245014039,0.6084507042253521,0.1481481481481481,0.0,0.0,0.0352077402321778,1
0.6143241425689308,0.1666666666666666,0.1811489414866154,0.0241918064655482,0.8741784037558685,0.1111111111111111,0.0,0.0,0.0179269761405305,1
0.7047747141896437,0.1904761904761904,0.3539936621538388,0.062719212532014,0.9239436619718312,0.1111111111111111,0.3333333333333333,0.0,0.0386450372999087,1
0.343981170141224,0.119047619047619,0.0241108756703262,0.0105504870246752,0.8798122065727699,0.0,0.0,0.0,0.0366808677009234,1
0.7363819771351715,0.4047619047619047,0.147819903452712,0.018390710017177,0.9455399061032864,0.0,0.0,0.0,0.0140929169504821,1
0.9485541358439812,0.2142857142857142,0.4914404483318111,0.2272893245425465,0.8441314553990611,0.037037037037037,0.0,0.0,0.0523942241862325,1
0.3009414929388029,0.5476190476190477,0.2045176870955219,0.048843894963126,0.5906103286384976,0.1481481481481481,0.0,0.0,0.0273510617867704,0
0.5191661062542031,0.1428571428571428,0.0756567016178722,0.0202421237772954,0.6215962441314554,0.037037037037037,0.3333333333333333,0.0,0.0091824929407459,1
0.3651647612642905,0.5,0.2423138232346163,0.0316771751540273,0.9258215962441314,0.1481481481481481,0.0,0.0,0.0185122986959764,1
0.2683254875588433,0.1428571428571428,0.0979349216552995,0.0004679962560299,0.5699530516431925,0.2222222222222222,0.0,0.0,0.0115787798118379,1
0.1788836583725622,0.5238095238095238,0.1203300689592285,0.0302937576499388,0.3549295774647887,0.1851851851851851,0.0,0.0,0.0209655465656707,0
0.2320107599193006,0.1428571428571428,0.1426059027072103,0.0135564629768676,0.7389671361502348,0.0,0.0,0.0,0.0239137651088083,1
0.3880295897780766,0.1666666666666666,0.0997126930891158,0.0246932310255803,0.9061032863849764,0.1851851851851851,0.0,0.0,0.0239137651088083,1
0.3093476798924008,0.1428571428571428,0.2646469274711261,0.0141658866729066,0.9070422535211268,0.037037037037037,0.1666666666666666,0.2,0.0145839593746173,1
0.2262945527908541,0.119047619047619,0.185613653302361,0.060484658979871,0.5652582159624413,0.0,0.0,0.0,0.0465017157162163,1
0.6002017484868865,0.119047619047619,0.2526225111696726,0.0043456795202781,0.04037558685446,0.037037037037037,0.3333333333333333,0.0,0.0224406379063299,0
0.3960995292535306,0.5714285714285714,0.3317727126049395,0.0739254085967312,0.5061032863849765,0.1481481481481481,0.0,0.0,0.0528852668314837,0
0.773705447209146,0.238095238095238,0.3986622569163041,0.058422389763739,0.808450704225352,0.1481481481481481,0.1666666666666666,0.0,0.04051099847231,1
0.6516476126429052,0.2619047619047619,0.2079539164072073,0.0177607150571366,0.4873239436619718,0.1851851851851851,0.0,0.0,0.0158606696859799,1
0.5736381977135171,0.3571428571428571,0.2320075215890055,0.0506490233792415,0.8328638497652583,0.1851851851851851,0.0,0.0,0.0327525282724435,1
0.5884330867518494,0.3095238095238095,0.1924884982151773,0.0065185192804171,0.1793427230046948,0.2222222222222222,0.0,0.0,0.0293152316271775,0
0.7071284465366511,0.1666666666666666,0.3986646432057495,0.1901324789401685,0.596244131455399,0.074074074074074,0.0,0.0,0.0548494366110628,1
0.5221923335574983,0.1428571428571428,0.0739385869620295,0.0031705460642029,0.3305164319248826,0.037037037037037,0.0,0.0,0.0217531784664798,0
0.6852723604572966,0.4047619047619047,0.1770254663125928,0.0593095255237958,0.5230046948356808,0.1851851851851851,0.0,0.0,0.0219495954355649,1
0.2858103564223268,0.119047619047619,0.2096672584841591,0.0106739146086831,0.4281690140845071,0.074074074074074,0.0,0.0,0.0229316801315025,0
0.7982515131136516,0.5238095238095238,0.463953000127773,0.5231786717134834,0.5690140845070423,0.074074074074074,0.0,0.0,0.0484658851033665,1
0.5423671822461331,0.4285714285714285,0.018503140339102,0.0011982761280766,0.4375586854460094,0.0,0.0,0.0,0.0072183233318765,0
0.6008742434431742,0.2619047619047619,0.3900167994380079,0.709515752445409,0.7962441314553991,0.0,0.1666666666666666,0.0,0.1339072627725967,1
0.2676529926025555,0.1666666666666666,0.2147667182526046,0.0350071485142404,0.6657276995305165,0.1111111111111111,0.0,0.0,0.025485100676095,1
0.382985877605918,0.119047619047619,0.2199759464192154,0.0304017567859457,0.5089201877934273,0.074074074074074,0.0,0.0,0.0293152316271775,1
0.2333557498318763,0.1666666666666666,0.1718711223450647,0.0059759521923824,0.1211267605633802,0.037037037037037,0.3333333333333333,0.4,0.0140929169504821,0
0.1906523201075992,0.5714285714285714,0.1572671477704015,0.0116870493607479,0.1774647887323943,0.1481481481481481,0.0,0.0,0.0178248392979837,0
0.4660390047074647,0.3809523809523809,0.2457524388357473,0.563781204036082,0.8619718309859155,0.037037037037037,0.0,0.0,0.116229736612975,1
0.6980497646267654,0.3333333333333333,0.2234121757309008,0.0373779866903921,0.6469483568075118,0.1481481481481481,0.0,0.0,0.0131108321621784,1
0.687962340282448,0.238095238095238,0.290418647308767,0.1044094504386822,0.6103286384976526,0.1481481481481481,0.0,0.0,0.1024805492111126,1
0.3190988567585743,0.3095238095238095,0.2577744688477553,0.1388637462328872,0.4544600938967136,0.1851851851851851,0.0,0.0,0.0965880411896193,0
0.425689307330195,0.4523809523809524,0.2422565527460882,0.6227795891918579,0.5258215962441315,0.0,0.0,0.0,0.1088641007046916,1
0.5682582380632145,0.2619047619047619,0.244031937890459,0.1168139226314761,0.7727699530516432,0.1851851851851851,0.0,0.2,0.0671254964368954,1
0.753866845998655,0.3333333333333333,0.5395500449848528,0.0051659586723306,0.1868544600938967,0.1851851851851851,0.0,0.0,0.0364353465107272,0
0.6852723604572966,0.2619047619047619,0.1254844129267567,0.0116896207687481,0.5267605633802817,0.1481481481481481,0.0,0.0,0.0128633468015991,1
0.4926025554808339,0.2857142857142857,0.1323568715501275,0.0179432850251483,0.6009389671361502,0.1851851851851851,0.0,0.0,0.029069710413572,1
0.6543375924680566,0.1904761904761904,0.104867037056644,0.0309931806259835,0.2676056338028169,0.0,0.0,0.0,0.0327525282724435,0
0.3197713517148621,0.3571428571428571,0.0773772025631604,0.0,0.6676056338028169,0.1481481481481481,0.0,0.0,0.0052541537199457,1
0.7067921990585071,0.119047619047619,0.1186095680139402,0.0364034230583298,0.5652582159624413,0.037037037037037,0.0,0.0,0.0327525282724435,1
0.9515803631472765,0.238095238095238,0.4313040490878703,0.1102516894150561,0.7427230046948357,0.1851851851851851,0.0,0.0,0.0425733764064013,1
0.7020847343644923,0.3333333333333333,0.3402463586176515,0.0228418172654618,0.7380281690140844,0.1481481481481481,0.0,0.0,0.0109954215182647,1
0.0087424344317417,0.3333333333333333,0.009506901095663,0.0030059759521923,0.4572769953051643,0.0,0.0,0.0,0.0327525282724435,0
0.2824478816408877,0.3571428571428571,0.2853239601192124,0.0078093660964997,0.6197183098591549,0.2592592592592592,0.0,0.2,0.015566044180594,1
0.3816408876933423,0.1666666666666666,0.1306387568942848,0.0128981825288254,0.260093896713615,0.1851851851851851,0.0,0.0,0.0101645777591302,0
0.5685944855413585,0.1428571428571428,0.2045176870955219,0.0337574442261604,0.2403755868544601,0.3703703703703703,0.0,0.0,0.0150750017252174,0
0.4401479488903833,0.3333333333333333,0.1873365405370947,0.0258066506896516,0.7784037558685446,0.2962962962962963,0.0,0.0,0.0180212561449149,1
0.7454606590450572,0.4047619047619047,0.2526248974591181,0.0444725013628462,0.6995305164319249,0.2962962962962963,0.0,0.0,0.0190033410689341,1
0.8574310692669805,0.1904761904761904,0.1856184258812519,0.0340531561461794,0.9211267605633804,0.0,0.0,0.0,0.026227556920093,1
0.5174848688634835,0.5,0.6202990475200153,0.3639365170792919,0.9126760563380282,0.0,0.0,0.0,0.0543583942046044,1
0.460995292535306,0.1666666666666666,0.1409450585398957,0.0255983666416382,0.5530516431924882,0.074074074074074,0.0,0.0,0.017039171423014,1
0.6271015467383995,0.4285714285714285,0.1735892370009074,0.0224483918414366,0.7427230046948357,0.2222222222222222,0.0,0.0,0.0180212561449149,1
0.0057162071284465,0.4285714285714285,0.2322318309642268,0.001141705152073,0.7774647887323943,0.3703703703703703,0.0,0.0,0.0857851079391554,1
0.7505043712172159,0.2619047619047619,0.355709390520236,0.0121987595527807,0.3014084507042253,0.3333333333333333,0.0,0.0,0.0204764682503225,0
0.3503698722259583,0.3333333333333333,0.3556497337422624,0.0190438476492188,0.552112676056338,0.5185185185185185,0.0,0.2,0.0293152316271775,1
0.3507061197041022,0.4761904761904761,0.4055347155396749,0.0348271499542289,0.4591549295774648,0.1481481481481481,0.0,0.2,0.0425733764064013,0
0.636852723604573,0.1666666666666666,0.2268484050425863,0.0438656490748074,0.7737089201877935,0.037037037037037,0.0,0.0,0.0190033410689341,1
0.6694687289845327,0.4047619047619047,0.0928378481762994,0.0103087746726597,0.2563380281690141,0.2592592592592592,0.0,0.0,0.0150750017252174,0
0.5453934095494284,0.4523809523809524,0.3591456198319214,0.0113681947687275,0.1511737089201878,0.1851851851851851,0.0,0.2,0.0258779346679929,0
0.5786819098856759,0.3095238095238095,0.1495380181085548,0.0991997778303487,0.8159624413145541,0.1481481481481481,0.0,0.0,0.0641792421960711,1
0.476462676529926,0.3333333333333333,0.1838955386465182,0.0232918136654906,0.4159624413145539,0.1481481481481481,0.0,0.0,0.021458553013592,0
0.7952252858103565,0.1666666666666666,0.1426631731957384,0.2100711765734445,0.8723004694835681,0.0,0.0,0.0,0.0204764682503225,1
0.2555480833893745,0.3095238095238095,0.3299400569720407,0.0826784814292914,0.5943661971830986,0.1851851851851851,0.3333333333333333,0.0,0.0278421042383618,1
0.9314055144586416,0.2619047619047619,0.1013711509669849,0.0713565720045668,0.6244131455399061,0.1851851851851851,0.0,0.0,0.0227352632123446,1
0.1408876933422999,0.238095238095238,0.6735582153898827,0.0060890941443897,0.2018779342723004,0.1481481481481481,0.1666666666666666,0.2,0.0302992806058496,0
0.1294552790854068,0.3333333333333333,0.0361400645334896,0.0161561564650339,0.536150234741784,0.0,0.0,0.0,0.017039171423014,0
0.7067921990585071,0.3571428571428571,0.5034648646332647,0.2961027740349505,0.5023474178403756,0.1481481481481481,0.1666666666666666,0.0,0.0612329875230464,1
0.7908540685944856,0.3095238095238095,0.2354389783217999,0.0139987451528959,0.3502347417840375,0.3703703703703703,0.0,0.0,0.0239118008379712,1
